"ID","ReleaseDate","Grade","Edition","Name","OfficialJPY","TaxExJPY","OfficialKRW","AppliedMultiplier","DiscrepancyCheck"
"4716","2012-07","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4717","2012-08","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit BLACK KYUREM","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4718","2012-08","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit WHITE KYUREM","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4719","2012-11","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit BLACK KYUREM & WHITE KYUREM SET","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"472","2017-05-20","HGUC","?쒖젙/?대읇G (P-Bandai)","HG 1/144 BARZAM","1980","1800","25740","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4720","2013-02","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4721","2013-04","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit DRAGONITE EVOLUTION SET","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4722","2013-06","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit RED GENESECT","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4723","2013-07","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit MEWTWO","1045","950","13585","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4724","2013-08","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit RED GENESECT & GENESECT & MEWTWO SET","2420","2200","31460","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4725","2013-10","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit XERNEAS","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"473","2017-07-08","HGUC","?쒖젙/?대읇G (P-Bandai)","HG 1/144 EFREET SCHNEID","2200","2000","28600","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"474","2017-08-05","HGUC","?쒖젙/?대읇G (P-Bandai)","HG 1/144 BLUE DESTINY UNIT1“EXAM”","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"475","2017-12-09","HGUC","?쒖젙/?대읇G (P-Bandai)","HG 1/144 BLUE DESTINY UNIT2  “EXAM”","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4753","2013-10","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit YVELTAL","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4754","2014-03","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit XERNEAS ＆ YVELTAL SET","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4755","2014-06","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit MEGA LUCARIO","1045","950","13585","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4756","2014-07","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit MEGA CHARIZARD X","1045","950","13585","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4757","2014-07","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit YVELTAL ＆ DIANCIE SET","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4758","2014-07","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit XERNEAS ＆ DIANCIE SET","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4759","2014-08","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit MEGA BLAZIKEN","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"476","2018-03-17","HGUC","?쒖젙/?대읇G (P-Bandai)","HG 1/144 BLUE DESTINY UNIT 3 “EXAM“","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4760","2014-09","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit MEGA LUCARIO VS MEGA BLAZIKEN SET","2090","1900","27170","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4761","2014-11","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit MEGA CHARIZARD Y","1045","950","13585","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4762","2015-02","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit MEGA CHARIZARD X VS MEGA CHARIZARD Y SET","2090","1900","27170","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4763","2015-07","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit HOOPA & LUGIA & PIKACHU SET","2090","1900","27170","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4764","2016-11","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit SOLGALEO","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4765","2016-11","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit LUNALA","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4766","2017-07","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit PIKACHU","836","760","10868","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4767","2017-07","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit HO-OH & CHARIZARD & SATOSHI'S PIKACHU SET","2200","2000","28600","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"477","2017-06-10","HGUC","?쒖젙/?대읇G (P-Bandai)","HG 1/144 GUNDAM AN-01 TRISTAN","1650","1500","21450","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"478","2018-05-11","HG","?쒖젙/?대읇G (P-Bandai)","HGAC 1/144 LEO","1320","1200","17160","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4786","2017-08","HG","?쒖젙/?대읇G (P-Bandai)","HG 1/144 THE GUNDAM BASE LIMITED PETIT'GGUY GOLD TOP & PLACARD","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4787","2017-08","HG","?쒖젙/?대읇G (P-Bandai)","HG 1/144 THE GUNDAM BASE LIMITED PETIT'GGUY SILVER SPARKLE & PLACARD","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4788","2017-08","その他","?쒖젙/?대읇G (P-Bandai)","","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4789","2018-10","SDガンダム クロスシルエット","?쒖젙/?대읇G (P-Bandai)","SD GUNDAM CROSS SILHOUETTE THE GUNDAM BASE LIMITED RX-78-2 GUNDAM [CLEAR COLOR]","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"479","2018-06-16","HGUC","?쒖젙/?대읇G (P-Bandai)","HGUC 1/144 GALBALDYβ","1980","1800","25740","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4790","2019-05-18","SDガンダム クロスシルエット","?쒖젙/?대읇G (P-Bandai)","","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4791","2019-05-18","その他","?쒖젙/?대읇G (P-Bandai)","","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4792","2021-07-22","SDガンダム クロスシルエット","?쒖젙/?대읇G (P-Bandai)","","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4793","2018-12","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit EEVEE","1045","950","13585","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4794","2019-07","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit MEWTWO & MEW & PIKACHU SET","1430","1300","18590","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4795","2020-07","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit CHARIZARD & DRAGONITE","1430","1300","18590","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4796","2020-07","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit RIOLU & LUCARIO","1320","1200","17160","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4797","2020-09","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit GENGAR","1100","1000","14300","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4798","2020-11","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit RAYQUAZA","1650","1500","21450","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4799","2020-12","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 01 PIKACHU","715","650","9295","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"48","2017-09-02","HG","?쒖젙/?대읇G (P-Bandai)","HG 1/144 ZAKUII TYPE C/TYPE C-5","1980","1800","25740","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"480","2018-04-21","HGUC","?쒖젙/?대읇G (P-Bandai)","HG 1/144 GUNDAM GROUND TYPE THE08 MS TEAM","2090","1900","27170","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4800","2020-12","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 02 MEW","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4801","2021-02","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 03 PIKACHU (BATTLE POSE)","715","650","9295","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4802","2021-02","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 04 EEVEE","715","650","9295","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4803","2021-03","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit BIG 01 MAGIKARP","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4804","2021-04","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 05 SCORBUNNY","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4805","2021-04","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 06 PIPLUP","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4806","2021-06","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 07 EEVEE (SLEEPING POSE)","715","650","9295","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4807","2021-07","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit GRENINJA","1320","1200","17160","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4808","2021-08","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit GARCHOMP","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4809","2021-09","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit BIG 02 EEVEE","3520","3200","45760","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"481","2018-09-22","HGUC","?쒖젙/?대읇G (P-Bandai)","HGUC 1/144 MOON GUNDAM","3520","3200","45760","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4810","2021-10","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 08 MIMIKYU","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4811","2021-12","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit GARDEVOIR","1430","1300","18590","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4812","2022-02","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 09 JIGGLYPUFF","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4819","2022-03","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit CINDERACE","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"482","2018-07-07","HGUC","?쒖젙/?대읇G (P-Bandai)","HGUC 1/144 BYARLANT","3190","2900","41470","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4820","2022-04","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit ARCEUS","1485","1350","19305","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4821","2022-05","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 10 ROWLET","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4822","2022-07","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 11 CHARMANDER","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4823","2022-11","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 12 ALCREMIE","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4824","2022-12","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit GYARADOS","1485","1350","19305","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4825","2023-02","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit METAGROSS","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4826","2023-03","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 13 BULBASAUR","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4827","2023-05","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 14 TEPIG","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4828","2023-08","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 15 SLOWPOKE","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4829","2023-10","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 16 PIKACHU (SITTING POSE)","715","650","9295","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"483","2019-01-12","HGUC","?쒖젙/?대읇G (P-Bandai)","HGUC 1/144 R-JARJA","2310","2100","30030","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4830","2023-10","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4831","2023-12","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit GROUDON","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4832","2024-02","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 17 SQUIRTLE","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4833","2024-04","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 18 SPRIGATITO","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4834","2024-07","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 19 QUAXLY","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4835","2024-10","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 20 FUECOCO","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4836","2024-11","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4837","2024-11","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4838","2024-12","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit SCIZOR","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4839","2025-01","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 21 PSYDUCK","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"484","2018-11-30","HGUC","?쒖젙/?대읇G (P-Bandai)","HGUC 1/144 NARRATIVE GUNDAM A-PACKS","6490","5900","84370","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4840","2025-02","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit MEOWSCARADA","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4841","2025-03","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit CERULEDGE","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4842","2025-04","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 22 PAWMI","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4843","2025-05","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit ARMAROUGE","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4844","2025-07","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 23 JIRACHI","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4845","2025-08","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit MIRAIDON","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4846","2025-09","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit KORAIDON","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4847","2025-10","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit QUICK!! 24 PICHU","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"4848","2025-12-20","ポケモンプラモコレクション","?쒖젙/?대읇G (P-Bandai)","Pokémon Model Kit MEGA RAYQUAZA","1980","1800","25740","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"485","2018-12-08","HGUC","?쒖젙/?대읇G (P-Bandai)","HGUC 1/144 DIJEH","2310","2100","30030","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"486","2019-02-16","HGUC","?쒖젙/?대읇G (P-Bandai)","HGUC 1/144 GUSTAV KARL (UNICORN Ver.)","2640","2400","34320","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"487","2019-03-09","HGUC","?쒖젙/?대읇G (P-Bandai)","HGUC 1/144 NARRATIVE GUNDAM C-PACKS","2530","2300","32890","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"488","2018-10-27","HGUC","?쒖젙/?대읇G (P-Bandai)","HGUC 1/144 SINANJU STEIN (NARRATIVE Ver.)","3080","2800","40040","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"489","2019-05-31","HG","?쒖젙/?대읇G (P-Bandai)","HGCE 1/144 DESTINY GUNDAM","2640","2400","34320","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"49","2017-11-11","HG","?쒖젙/?대읇G (P-Bandai)","HG 1/144 ZAKU HALF CANNON","1980","1800","25740","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"490","2019-04-20","HGUC","?쒖젙/?대읇G (P-Bandai)","HGAC 1/144 MAGANAC","1540","1400","20020","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"491","2019-10-26","HGUC","?쒖젙/?대읇G (P-Bandai)","HG 1/144 PENELOPE","7700","7000","100100","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"492","2019-09-14","HG","?쒖젙/?대읇G (P-Bandai)","HG 1/144 GUNDAM SANDROCK","1870","1700","24310","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"493","2020-10-24","HGUC","?쒖젙/?대읇G (P-Bandai)","HGUC 1/144 BAUND-DOC","5500","5000","71500","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"494","2019-06-22","HGUC","?쒖젙/?대읇G (P-Bandai)","HGUC 1/144 SILVER BULLET SUPPRESSOR","2970","2700","38610","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"495","2019-07-06","HG","?쒖젙/?대읇G (P-Bandai)","HGCE 1/144 DESTINY GUNDAM (HEINE WESTENFLUSS CUSTOM)","2640","2400","34320","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"496","2019-11-09","HG","?쒖젙/?대읇G (P-Bandai)","HG 1/144 DEATH ARMY","1540","1400","20020","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"497","2020-05-23","HG","?쒖젙/?대읇G (P-Bandai)","HGCE 1/144 ∞ JUSTICE GUNDAM","2420","2200","31460","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"498","2020-10-24","HG","?쒖젙/?대읇G (P-Bandai)","HGAC 1/144 GUNDAM HEAVYARMS","1870","1700","24310","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"499","2020-05-23","HG","?쒖젙/?대읇G (P-Bandai)","HGCE 1/144 WINDAM","1540","1400","20020","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"5","2013-05-25","HG","?쒖젙/?대읇G (P-Bandai)","HG 1/144 GUNDAM ASTRAY BLUE FRAME SECOND L","2090","1900","27170","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"50","2018-01-20","HG","?쒖젙/?대읇G (P-Bandai)","HG 1/144 ACT ZAKU (KYCILIA’S FORCES)","2200","2000","28600","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"500","2020-07-04","HGUC","?쒖젙/?대읇G (P-Bandai)","HG 1/144 MESSER TYPE-F01","2750","2500","35750","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"501","2020-07-31","HGUC","?쒖젙/?대읇G (P-Bandai)","HG 1/144 MS-06S ZAKU II","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"502","2021-04-24","HGUC","?쒖젙/?대읇G (P-Bandai)","HG 1/144 XI GUNDAM","6600","6000","85800","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
